(12145429, 3)
(32105803, 1)
(14173975, 0)
(3169390, 0)
(31347909, 0)
(27632243, 0)
(5354273, 0)
(9410870, 0)
(28677860, 0)
(32505065, 0)
(8760419, 3)
(24263616, 0)
(27730266, 0)
(24027729, 1)
(14294464, 0)
(21442911, 3)
(2272321, 0)
(35556013, 0)
(14587995, 0)
(8500205, 2)
(7012126, 0)
(34927733, 0)
(24693964, 0)
(15001680, 1)
(19512797, 1)
(4330736, 0)
(4899946, 1)
(8049944, 1)
(23744952, 0)
(4838079, 1)
(23180667, 0)
(9334686, 1)
(682308, 3)
(15069197, 1)
(35285013, 2)
(24891377, 0)
(16589492, 0)
(32267007, 2)
(4882967, 1)
(29582547, 0)
(26965377, 0)
(8739734, 0)
(8825395, 0)
(9188355, 2)
(5712935, 1)
(18033115, 5)
(31736420, 0)
(21387963, 0)
(24632380, 3)
(10395459, 2)
(656012, 1)
(15842942, 0)
(21994714, 0)
(26475334, 0)
(248052, 0)
(21092770, 0)
(31589843, 2)
(13296518, 2)
(11336950, 7)
(6110565, 0)
(3296923, 2)
(7540760, 0)
(23056704, 1)
(4672562, 0)
(36646654, 1)
(6933784, 0)
(14197749, 0)
(19839052, 0)
(15317807, 1)
(11422517, 1)
(15351690, 0)
(31794045, 1)
(4749650, 0)
(6843692, 0)
(16015309, 1)
(29995976, 0)
(35583056, 2)
(35626548, 0)
(28602608, 1)
(8202637, 2)
(11620165, 1)
(25784437, 3)
(26820287, 0)
(8139949, 2)
(32063884, 0)
(21526814, 2)
(11341492, 1)
(9560432, 2)
(32541524, 0)
(20981318, 3)
(19437570, 0)
(25356142, 0)
(11203612, 0)
(19298405, 1)
(19073329, 1)
(31612527, 0)
(6895617, 1)
(22780727, 0)
(20840170, 0)
(15831119, 3)
(11388159, 0)
(20398239, 1)
(15807437, 0)
(15271454, 0)
(7280588, 0)
(36663848, 0)
(3748688, 1)
(33609099, 1)
(30366340, 1)
(10230387, 1)
(17582957, 1)
(32122240, 0)
(19039308, 1)
(29648362, 0)
(7014459, 1)
(13462248, 4)
(12617153, 2)
(37082887, 0)
(36647523, 0)
(16687445, 1)
(37165160, 0)
(20052532, 1)
(36199664, 2)
(34045739, 0)
(12254155, 1)
(26003833, 1)
(1250070, 1)
(12985491, 1)
(9843265, 1)
(21154752, 0)
(25743829, 0)
(25987304, 1)
(35800032, 4)
(33033711, 0)
(9762224, 1)
(20346551, 0)
(14716642, 1)
(36446666, 1)
(32616575, 0)
(15897801, 2)
(34197754, 0)
(19998223, 0)
(9740975, 1)
(19421683, 2)
(3317433, 1)
(24911642, 0)
(28900645, 1)
(9655352, 0)
(25638404, 1)
(37324365, 1)
(26791194, 0)
(17220209, 0)
(5034799, 0)
(33696646, 0)
(26937369, 2)
(25692048, 0)
(23862519, 0)
(1767178, 1)
(1342291, 0)
(2782122, 0)
(23794405, 2)
(20849762, 4)
(9911913, 1)
(22563656, 1)
(26499078, 1)
(14142543, 0)
(31467157, 4)
(27779114, 1)
(29094360, 1)
(11643131, 2)
(21056310, 0)
(26157575, 2)
(21942467, 1)
(36711049, 1)
(1570157, 3)
(8186801, 0)
(19324936, 0)
(27964352, 1)
(25469232, 1)
(16031050, 1)
(3934268, 0)
(2161590, 1)
(30107117, 2)
(29738921, 1)
(12435148, 0)
(36133879, 1)
(7776421, 1)
(6085870, 2)
(23926815, 0)
(3928882, 1)
(23707872, 1)
(17944990, 1)
(22847555, 0)
(24033434, 0)
(34282342, 1)
(17529282, 1)
(22451380, 0)
(8444439, 1)
(16573026, 0)
(22737680, 0)
(9972070, 0)
(35029494, 1)
(13913231, 1)
(18617243, 0)
(17117576, 3)
(7002220, 1)
(1699305, 1)
(9195445, 0)
(30407335, 1)
(23879011, 0)
(25930257, 0)
(24923900, 1)
(3785715, 0)
(759580, 1)
(36420118, 1)
(15281759, 0)
(5717773, 0)
(22919321, 1)
(9028154, 1)
(5578918, 1)
(20141295, 0)
(25013503, 0)
(24233089, 6)
(1548110, 2)
(21935506, 1)
(7504704, 1)
(23856199, 0)
(23356067, 0)
(14867910, 1)
(3164328, 0)
(6564724, 1)
(9020610, 0)
(29648362, 1)
(27866999, 1)
(32368947, 0)
(11003617, 0)
(17563448, 0)
(27353729, 1)
(6800717, 0)
(18575423, 1)
(16759904, 1)
(26690029, 1)
(3640606, 1)
(236236, 1)
(29395637, 1)
(37633790, 2)
(21353794, 1)
(13710254, 1)
(20229776, 0)
(24315586, 1)
(14835577, 2)
(15745042, 3)
(24407620, 1)
(32826118, 1)
(25849766, 0)
(26844835, 0)
(15752112, 0)
(18993145, 1)
(7274879, 1)
(3513823, 0)
(19324519, 2)
(3203534, 0)
(22300064, 1)
(16904338, 0)
(1033895, 0)
(7923237, 0)
(31351092, 2)
(13233620, 1)
(2641808, 2)
(26818864, 2)
(33051081, 0)
(7820322, 1)
(36479210, 0)
(19022629, 2)
(14296545, 1)
(23228073, 1)
(23350549, 1)
(27560262, 1)
(2476469, 2)
(681559, 0)
(35277916, 0)
(17560485, 1)
(32202463, 1)
(34263319, 0)
(26707750, 1)
(6131323, 0)
(29145357, 2)
(12313918, 0)
(27167219, 1)
(3048553, 2)
(31287008, 2)
(30638274, 1)
(8326498, 0)
(24375086, 1)
(10530987, 1)
(34627224, 2)
(11891155, 0)
(18295030, 1)
(18134002, 0)
(23996219, 1)
(30316213, 0)
(21294860, 0)
(28238947, 0)
(25118255, 3)
(1874855, 1)
(15516367, 0)
(11423599, 1)
(14580323, 0)
(4865753, 0)
(3378284, 2)
(10910107, 1)
(12608330, 0)
(14153215, 1)
(15838226, 0)
(18235496, 0)
(36488837, 1)
(23741925, 0)
(9197775, 0)
(23403811, 1)
(22759741, 1)
(27350937, 1)
(36934602, 1)
(36169940, 0)
(19197471, 1)
(1673916, 2)
(605182, 1)
(11469059, 3)
(14597365, 0)
(22836350, 1)
(13921542, 3)
(2802713, 0)
(23926367, 2)
(1017239, 0)
(35286093, 0)
(23254046, 1)
(24288495, 2)
(26586732, 0)
(35503898, 0)
(28751530, 2)
(9789013, 2)
(14221775, 1)
(22398798, 0)
(10212604, 0)
(13149857, 1)
(27822311, 1)
(20603005, 1)
(26795907, 1)
(10578274, 1)
(28873986, 0)
(22142586, 0)
(6610634, 0)
(34645214, 0)
(30806249, 0)
(29805324, 1)
(18103145, 0)
(29734941, 0)
(11347133, 1)
(22456326, 2)
(11055652, 3)
(4153733, 1)
(8486707, 1)
(21651312, 0)
(8946576, 0)
(10320163, 0)
(14995544, 1)
(36192545, 1)
(11492582, 0)
(7801936, 1)
(5159746, 0)
(3804663, 1)
(33507030, 1)
(10835844, 1)
(14074742, 0)
(27554417, 4)
(23253028, 0)
(10245403, 1)
(33568743, 0)
(1844037, 1)
(36646761, 2)
(21332277, 1)
(24566292, 1)
(11161181, 0)
(6015741, 1)
(34354734, 1)
(19389355, 1)
(26053413, 0)
(11732339, 1)
(14320940, 3)
(14376670, 0)
(36428530, 0)
(30509676, 1)
(31139724, 4)
(35829235, 0)
(18985929, 0)
(25038657, 1)
(29891839, 1)
(13814889, 0)
(15392039, 0)
(20203529, 1)
(11211183, 2)
(3214544, 1)
(14430426, 0)
(33818351, 0)
(27821609, 0)
(30077186, 1)
(28115768, 3)
(37029766, 2)
(26869401, 1)
(30133335, 1)
(12967173, 1)
(14235745, 1)
(17689563, 0)
(2152204, 2)
(729428, 2)
(7286266, 0)
(10067316, 1)
(15059991, 0)
(30843192, 0)
(32416383, 1)
(18247431, 1)
(26657219, 0)
(37054544, 2)
(3704642, 1)
(28848692, 0)
(2229218, 0)
(26011054, 1)
(27421175, 0)
(16410277, 0)
(2260988, 0)
(14840915, 0)
(1983745, 0)
(6183512, 0)
(27372310, 0)
(2596973, 0)
(27949548, 1)
(23673858, 0)
(21798987, 1)
(24554043, 0)
(17764876, 1)
(25854462, 0)
(16555692, 0)
(31936038, 1)
(22475375, 0)
(19573890, 1)
(27825738, 1)
(15697459, 1)
(1330692, 0)
(11270237, 1)
(12156963, 0)
(15832616, 0)
(21623956, 0)
(776857, 0)
(21184092, 0)
(3903512, 1)
(31169541, 3)
(24641156, 1)
(9601025, 1)
(14856338, 1)
(19755131, 0)
(19137258, 1)
(18409565, 7)
(1457722, 3)
(6605840, 0)
(19631389, 0)
(31398399, 2)
(33572128, 4)
(24983567, 1)
(29581654, 1)
(6879570, 1)
(32611213, 1)
(2035670, 2)
(4768911, 2)
(35672332, 0)
(7231075, 0)
(13893766, 1)
(10540979, 2)
(33628107, 1)
(35884385, 0)
(37305183, 0)
(3748790, 0)
(14795148, 1)
(28827450, 1)
(3492396, 0)
(11243188, 2)
(3943823, 1)
(17525168, 1)
(12326743, 1)
(22978614, 1)
(7790360, 0)
(1658566, 3)
(36438921, 0)
(31070432, 0)
(36180295, 0)
(2826370, 0)
(12133119, 0)
(11753991, 1)
(16762543, 1)
(18207837, 1)
(26762582, 1)
(1404627, 1)
(1933185, 1)
(10705645, 1)
(1541662, 1)
(2296423, 0)
(2229317, 0)
(975315, 4)
(16342324, 0)
(986286, 1)
(28724509, 2)
(36581337, 1)
(13596856, 1)
(4626346, 0)
(15915035, 0)
(3453758, 1)
(10983146, 3)
(34177411, 1)
(10448024, 3)
(1180714, 1)
(470542, 3)
(20510628, 2)
(21010338, 1)
(6713412, 1)
(10294143, 1)
(5565645, 2)
(10417148, 2)
(2775184, 2)
(31565373, 0)
(20451664, 1)
(13863637, 0)
(29658178, 0)
(12629128, 1)
(8041811, 1)
(17971992, 1)
(23703393, 0)
(26560837, 2)
(24017810, 1)
(19389594, 0)
(1964124, 0)
(9707683, 2)
(2508179, 2)
(23224265, 0)
(29532566, 0)
(15274240, 1)
(25609547, 0)
(11181472, 0)
(3838471, 0)
(23320629, 0)
(29810082, 0)
(7656185, 0)
(16684366, 1)
(30077866, 1)
(20655451, 1)
(22884709, 0)
(5597137, 1)
(23713611, 0)
(30495723, 1)
(35717989, 0)
(5315516, 0)
(36900883, 0)
(29715800, 0)
(36252050, 1)
(35450998, 3)
(12113705, 1)
(12230650, 0)
(21988487, 1)
(1897149, 0)
(3513489, 2)
(12911859, 2)
(7915410, 1)
(9806798, 3)
(1542611, 1)
(37536434, 1)
(24721156, 0)
(7356108, 1)
(12046599, 1)
(33637807, 0)
(6896739, 1)
(37374274, 1)
(36510415, 1)
(37343310, 0)
(19346348, 1)
(23158986, 0)
(20958336, 1)
(13410315, 0)
(22303037, 0)
(34947463, 0)
(9943394, 0)
(20230888, 0)
(32807165, 0)
(34724126, 0)
(4723858, 0)
(21820434, 1)
(7596425, 1)
(4866220, 0)
(25937315, 1)
(36281122, 0)
(2428779, 1)
(13519516, 1)
(32635278, 0)
(20147671, 1)
(20069179, 8)
(10856118, 1)
(32382895, 1)
(20916991, 0)
(14230358, 0)
(24853421, 0)
(4665348, 0)
(22479282, 0)
(21333396, 3)
(30989615, 1)
(1879144, 1)
(3872270, 1)
(37147853, 0)
(7226303, 1)
(5171788, 1)
(30781979, 3)
(29642159, 0)
(23760439, 2)
(3531393, 0)
(23326783, 0)
(17029106, 0)
(18164809, 0)
(15382951, 1)
(7018595, 0)
(3693803, 2)
(14118504, 0)
(23289218, 0)
(17767082, 1)
(22317468, 0)
(24022771, 0)
(36858423, 0)
(19197279, 0)
(30646389, 1)
(15134630, 1)
(33660815, 1)
(24790096, 0)
(9582538, 1)
(9119667, 1)
(11030080, 1)
(4809083, 1)
(17399337, 1)
(7272843, 5)
(21072648, 1)
(14899199, 0)
(35695171, 1)
(7901619, 2)
(13986667, 0)
(28445480, 1)
(12034864, 0)
(12702524, 1)
(19985015, 1)
(3929895, 2)
(10713952, 1)
(26011392, 0)
(12532616, 2)
(7442905, 1)
(15480293, 1)
(27488064, 3)
(15977971, 1)
(2445034, 2)
(26706899, 0)
(36679174, 1)
(24212355, 1)
(22888753, 1)
(340139, 0)
(8324784, 0)
(33433661, 2)
(819741, 2)
(15848598, 1)
(5667594, 2)
(32019285, 0)
(29422001, 0)
(4337099, 0)
(32879032, 1)
(18876471, 0)
(14118232, 0)
(13636484, 2)
(28998808, 0)
(3292608, 1)
(14700787, 1)
(6667975, 0)
(9187650, 0)
(14309963, 3)
(4739746, 1)
(28432281, 0)
(33001148, 1)
(30227886, 0)
(32807935, 0)
(1863606, 2)
(22471261, 0)
(28602109, 1)
(4636857, 0)
(3874200, 2)
(12596522, 0)
(32469492, 0)
(18855395, 4)
(10910107, 0)
(27632483, 0)
(19774394, 0)
(13003572, 1)
(11904909, 0)
(5463120, 0)
(25404842, 1)
(19092883, 1)
(21336516, 1)
(4190066, 1)
(18526463, 1)
(25673476, 0)
(16202216, 1)
(10722228, 2)
(17999240, 0)
(37104081, 1)
(18782539, 0)
(23966848, 0)
(21971228, 1)
(16561917, 0)
(35976549, 0)
(31197723, 1)
(11956485, 1)
(34919361, 0)
(12190770, 0)
(32326817, 3)
(25609562, 1)
(20201978, 0)
(12454279, 1)
(10455746, 0)
(11615755, 1)
(37564754, 0)
(7040364, 0)
(12139330, 1)
(11710091, 0)
(12104848, 0)
(5376407, 1)
(20411832, 1)
(3333665, 0)
(7602485, 0)
(7310805, 1)
(14785155, 1)
(34067961, 1)
(14364265, 4)
(33655836, 0)
(10847603, 0)
(22052758, 1)
(25422712, 0)
(19821823, 2)
(32123454, 2)
(11255938, 1)
(1441570, 1)
(21673706, 0)
(1534134, 1)
(24744807, 0)
(25357741, 0)
(18276868, 0)
(26664478, 0)
(25342170, 1)
(22303509, 1)
(9103393, 1)
(35371105, 0)
(18336603, 1)
(36976495, 2)
(1133621, 1)
(27073035, 0)
(19925400, 1)
(27618233, 0)
(24487050, 0)
(12402422, 1)
(36220376, 0)
(11575871, 0)
(18360118, 3)
(9679051, 0)
(21855166, 1)
(27552679, 1)
(5666307, 1)
(5288500, 1)
(26304649, 1)
(32519979, 0)
(1257557, 1)
(4480863, 0)
(11472790, 3)
(37160135, 1)
(4661323, 0)
(36255312, 0)
(13966437, 0)
(16848060, 0)
(10301504, 1)
(18658631, 0)
(10474539, 2)
(33000245, 2)
(15747165, 1)
(12976038, 2)
(21230845, 2)
(10281880, 1)
(19737751, 0)
(25455672, 0)
(31828224, 0)
(15840364, 0)
(11845963, 2)
(14805807, 0)
(17619350, 2)
(33674487, 0)
(23282649, 1)
(16302067, 1)
(15930902, 0)
(26399957, 1)
(27430888, 0)
(19003054, 1)
(4752705, 1)
(11357200, 1)
(3469401, 0)
(18266154, 1)
(22710744, 1)
(31990986, 0)
(11899647, 1)
(13753888, 1)
(9224286, 1)
(5928871, 0)
(33837571, 0)
(23834991, 0)
(2808828, 2)
(3045102, 1)
(9959991, 0)
(14052732, 3)
(20618594, 2)
(8364792, 1)
(33257349, 1)
(32230191, 1)
(23945415, 0)
(32951235, 1)
(30453135, 0)
(25086245, 0)
(27571092, 0)
(23290638, 1)
(10859504, 0)
(18152796, 0)
(16001398, 0)
(13776850, 0)
(14156928, 0)
(1018057, 1)
(19723514, 1)
(2388122, 0)
(31608392, 0)
(23748358, 0)
(3534486, 0)
(21210379, 0)
(17964078, 1)
(31385632, 0)
(28780034, 3)
(35075591, 0)
(18196971, 2)
(5731279, 0)
(31408509, 0)
(16829046, 0)
(31413890, 0)
(1490071, 0)
(35987453, 2)
(1903333, 3)
(14242162, 1)
(29412452, 0)
(35297850, 1)
(11141507, 0)
(28262618, 3)
(10491784, 0)
(26601021, 1)
(26485358, 1)
(33444176, 0)
(37257646, 0)
(8841791, 2)
(34364224, 1)
(16137484, 2)
(32745726, 1)
(16103852, 1)
(24360794, 1)
(13099892, 1)
(21067033, 0)
(1911868, 1)
(20881715, 0)
(34659365, 1)
(9104123, 0)
(27816375, 1)
(4114791, 0)
(32022650, 1)
(16834412, 0)
(30847272, 1)
(1089428, 1)
(9949212, 3)
(37621899, 0)
(21547950, 1)
(22832784, 0)
(5131429, 0)
(10377196, 2)
(3645528, 0)
(17955625, 1)
(15566619, 0)
(17630139, 1)
(4505261, 2)
(26606302, 0)
(5113195, 2)
(27363508, 1)
(16069972, 0)
(25130867, 0)
(29553427, 1)
(14729409, 1)
(23117262, 0)
(22224288, 1)
(2848780, 1)
(17449999, 1)
(3697976, 1)
(15497450, 0)
(15592499, 1)
(9326335, 0)
(14975623, 2)
(35862658, 0)
(17283593, 0)
(34037643, 1)
(37424901, 0)
(32690306, 2)
(32467553, 0)
(27247748, 1)
(19437057, 1)
(12927268, 0)
(33900155, 0)
(7533933, 1)
(20230016, 0)
(29745160, 2)
(14164103, 1)
(12643117, 2)
(8226931, 0)
(7165552, 1)
(22851287, 3)
(25481744, 0)
(20449747, 0)
(25300522, 0)
(2098817, 0)
(29806594, 2)
(3439172, 0)
(27143614, 1)
(9300093, 0)
(14798640, 0)
(15380115, 1)
(14396396, 2)
(15320798, 1)
(13321086, 0)
(29565429, 2)
(36853274, 2)
(20542487, 3)
(10562321, 3)
(706236, 0)
(36772676, 2)
(2368792, 0)
(6260091, 1)
(28106330, 1)
(27124711, 1)
(31191189, 1)
(11292524, 0)
(30689219, 0)
(1066218, 1)
(28726680, 1)
(8117816, 0)
(29611679, 0)
(19346939, 0)
(5392771, 2)
(34300181, 0)
(30055431, 1)
(1518054, 1)
(15031599, 0)
(19180253, 0)
(25692048, 1)
(1118894, 1)
(16722917, 1)
(32335466, 0)
(22711168, 1)
(25068837, 4)
(2362503, 0)
(20244378, 1)
(1199782, 0)
(31549818, 2)
(1514003, 1)
(1947474, 2)
(26465170, 0)
(26615747, 2)
(24206836, 1)
(1665544, 0)
(22504303, 0)
(27827793, 1)
(16853808, 1)
(28532601, 0)
(15299428, 1)
(2710621, 16)
(11085596, 5)
(12377835, 0)
(34921056, 0)
(11548876, 0)
(34380424, 1)
(10997854, 2)
(33786737, 1)
(34915408, 1)
(23612313, 0)
(36331125, 1)
(26316216, 0)
(37302529, 1)
(26055629, 0)
(30801449, 0)
(9308296, 0)
(21735162, 1)
(15682439, 1)
(37061990, 1)
(8455004, 0)
(30738607, 0)
(12710256, 1)
(8971544, 1)
(19901331, 2)
(36915918, 0)
(20103217, 0)
(12270136, 1)
(20673726, 1)
(24942245, 0)
(13031850, 1)
(19723514, 0)
(26452150, 0)
(35581159, 2)
(25416959, 1)
(3936288, 1)
(1410153, 0)
(21065589, 1)
(32677488, 3)
(20020259, 1)
(10213190, 0)
(23277469, 0)
(10933469, 2)
(25184216, 2)
(30894437, 0)
(30486244, 1)
(25203512, 0)
(8827017, 0)
(19698764, 0)
(34633647, 1)
(10748487, 1)
(24790365, 1)
(34242702, 1)
(18390588, 1)
(37525139, 3)
(33817989, 0)
(12097559, 0)
(6840545, 0)
(6708475, 0)
(28595538, 0)
(34997452, 1)
(28371397, 0)
(13898362, 1)
(15935239, 1)
(26239784, 1)
(21268314, 2)
(12191507, 2)
(16485212, 1)
(16727717, 0)
(29797598, 0)
(20651080, 1)
(19309692, 1)
(33834679, 1)
(15481203, 0)
(21648485, 1)
(14169633, 0)
(22652179, 1)
(27590386, 1)
(13925010, 0)
(25968807, 0)
(6798513, 0)
(23567133, 0)
(14074742, 2)
(28174348, 1)
(29440920, 0)
(13663264, 2)
(16459144, 1)
(29626400, 0)
(29679703, 0)
(10012426, 0)
(929055, 0)
(18919341, 3)
(5955240, 1)
(31130773, 2)
(20373623, 1)
(20599727, 0)
(15827984, 0)
(34969038, 0)
(35145016, 1)
(29866923, 1)
(3129816, 0)
(14630230, 1)
(7704064, 1)
(24786937, 5)
(18077830, 1)
(26476702, 2)
(15804386, 1)
(30671707, 3)
(29800665, 0)
(13821345, 0)
(11315826, 1)
(21412640, 1)
(25498179, 2)
(240393, 1)
(12062165, 0)
(11892205, 3)
(33738754, 1)
(5652334, 1)
(32221776, 0)
(22809628, 1)
(13057029, 1)
(8790023, 2)
(16562242, 1)
(37097315, 2)
(6112297, 1)
(28470797, 3)
(10354431, 0)
(31086488, 3)
(30630845, 0)
(3633515, 0)
(13637320, 0)
(13018588, 0)
(32445782, 1)
(36199790, 2)
(2136223, 0)
(21759295, 1)
(15781120, 0)
(14159663, 0)
(10622260, 0)
(14010091, 1)
(20340476, 0)
(22556856, 1)
(28982215, 0)
(11510785, 0)
(21833802, 3)
(32186529, 1)
(12157805, 0)
(14898857, 1)
(31748839, 3)
(24271084, 1)
(20565045, 0)
(18603491, 0)
(13750842, 0)
(33928198, 1)
(18045315, 1)
(21313615, 0)
(37048609, 0)
(15665220, 1)
(29764479, 1)
(14720657, 0)
(9308635, 1)
(1502119, 0)
(36004261, 0)
(17103189, 0)
(17795794, 2)
(31674472, 1)
(8823078, 1)
(17093999, 0)
(29324371, 2)
(31571051, 1)
(36764572, 1)
(15907095, 2)
(32721191, 0)
(36455064, 0)
(30956543, 0)
(36022445, 0)
(8262014, 1)
(15532391, 1)
(32372167, 1)
(9508869, 0)
(20050712, 1)
(34916630, 3)
(11706409, 0)
(5955355, 1)
(14454421, 0)
(20674984, 1)
(7608547, 1)
(29115819, 1)
(36459353, 1)
(34878757, 0)
(25755126, 1)
(4876246, 1)
(17750098, 1)
(21647259, 0)
(17839212, 1)
(30660263, 1)
(32187477, 1)
(3900945, 0)
(27911549, 0)
(21164994, 2)
(31265462, 0)
(15294564, 0)
(24475835, 0)
(17506444, 1)
(15815893, 0)
(18063518, 1)
(34057948, 3)
(13694288, 0)
(26590050, 1)
(20751562, 1)
(30685055, 0)
(23407018, 2)
(34499122, 0)
(4115710, 1)
(23961211, 1)
(10764789, 0)
(511381, 1)
(28150461, 0)
(23036692, 0)
(26294109, 1)
(9430743, 0)
(31853466, 0)
(28427571, 0)
(4006815, 0)
(22457407, 1)
(582637, 1)
(17058741, 2)
(4583488, 1)
(31589609, 2)
(13594080, 0)
(24832803, 1)
(3415959, 1)
(36016270, 2)
(20648263, 2)
(2276701, 1)
(1293330, 3)
(3726682, 1)
(8001333, 0)
(12504648, 1)
(4095290, 0)
(25982353, 0)
(15224249, 0)
(18988889, 0)
(4613930, 1)
(17026614, 0)
(33112877, 1)
(14927910, 1)
(9327422, 0)
(32341103, 0)
(34819357, 0)
(14984294, 0)
(875211, 0)
(25211278, 0)
(22483018, 1)
(5782062, 3)
(8570884, 0)
(18362311, 0)
(2059240, 2)
(5520757, 0)
(36808807, 1)
(14910527, 0)
(26372239, 0)
(9849922, 0)
(26235479, 0)
(31853930, 1)
(30739957, 1)
(34815315, 1)
(19502198, 0)
(8480283, 1)
(23437900, 1)
(10091506, 0)
(3407215, 0)
(27524290, 1)
(4492879, 1)
(1195313, 2)
(5021693, 1)
(15683447, 0)
(1860002, 2)
(28224364, 1)
(22423329, 1)
(12885572, 0)
(22582939, 0)
(10940402, 0)
(17289250, 0)
(13417928, 1)
(8246687, 0)
(18620689, 0)
(2658443, 3)
(25261973, 3)
(36455064, 1)
(23470544, 0)
(24388429, 0)
(37076406, 0)
(15162593, 2)
(31263835, 1)
(7100730, 1)
(1436018, 4)
(23136249, 0)
(20068322, 2)
(11276544, 3)
(20028832, 2)
(16166701, 0)
(31259914, 4)
(28645374, 1)
(26175548, 4)
(28851147, 2)
(25157583, 2)
(20635980, 0)
(311074, 1)
(35749680, 0)
(20306685, 2)
(24480375, 1)
(31466930, 1)
(25668091, 0)
(27509997, 1)
(13261087, 1)
(26551113, 1)
(9817821, 0)
(6915164, 1)
(1414410, 1)
(24576252, 0)
(18268142, 3)
(19416196, 2)
(4889162, 3)
(24972012, 1)
(11738010, 1)
(10930347, 0)
(8739734, 1)
(37241593, 1)
(23995589, 0)
(22144250, 0)
(11201686, 1)
(37621983, 0)
(15479001, 1)
(35855656, 3)
(15476492, 1)
(30780245, 0)
(18996894, 3)
(32208606, 1)
(20995310, 1)
(13357541, 0)
(24517117, 3)
(16269703, 2)
(31073409, 2)
(22050631, 0)
(7458860, 1)
(26395694, 4)
(17880602, 3)
(5732432, 1)
(28449419, 1)
(21033312, 5)
(21034414, 0)
(34773716, 1)
(18534410, 0)
(21243423, 0)
(1422246, 1)
(4829293, 1)
(15471145, 0)
(21576717, 2)
(8518965, 1)
(20161798, 0)
(7234094, 1)
(26646286, 2)
(14161863, 2)
(18823492, 0)
(16096000, 1)
(16416204, 2)
(10348140, 1)
(9719951, 2)
(34750258, 2)
(23122717, 1)
(8435161, 0)
(6849175, 0)
(2588074, 1)
(18016412, 0)
(1106419, 0)
(8832182, 0)
(11421951, 1)
(13808672, 1)
(10891456, 0)
(11908551, 1)
(15614877, 0)
(16862630, 0)
(21362662, 3)
(36178030, 1)
(33531728, 0)
(15584900, 0)
(32612672, 1)
(22517169, 7)
(5839430, 3)
(11629844, 0)
(20382698, 1)
(22187914, 0)
(25855201, 0)
(8295839, 0)
(3992310, 0)
(33115314, 1)
(22918346, 2)
(30309531, 1)
(5824359, 0)
(354008, 1)
(8104956, 0)
(13184243, 1)
(36150381, 0)
(20906537, 1)
(11868435, 1)
(27879273, 1)
(24609030, 1)
(18553684, 0)
(20051363, 0)
(33650542, 0)
(31247479, 0)
(20561073, 2)
(28869092, 0)
(19462522, 1)
(26648210, 0)
(30857306, 0)
(11126186, 0)
(11284079, 0)
(28580473, 0)
(27703755, 2)
(287630, 0)
(28627960, 1)
(4040109, 0)
(29816803, 2)
(15535273, 1)
(4445158, 0)
(17702679, 2)
(6627476, 0)
(23935467, 0)
(32178947, 0)
(2691056, 0)
(3178743, 1)
(22750171, 3)
(37161440, 1)
(21614270, 1)
(29142722, 1)
(14733835, 0)
(17580541, 1)
(12593492, 0)
(1283877, 1)
(12924773, 2)
(22429764, 0)
(6385709, 2)
(28675340, 0)
(28647345, 1)
(37641186, 1)
(29881729, 1)
(20003653, 0)
(5483319, 0)
(12096511, 1)
(36681283, 2)
(20774491, 1)
(13723476, 1)
(26613565, 1)
(21921673, 0)
(7369952, 0)
(24404258, 1)
(30093999, 1)
(30141890, 0)
(9631895, 0)
(31261348, 0)
(37052672, 0)
(33733510, 0)
(27275215, 1)
(2845680, 1)
(8947426, 0)
(13132270, 3)
(29117514, 3)
(36711958, 0)
(18360173, 0)
(23725513, 0)
(18152684, 1)
(10438525, 1)
(3132209, 1)
(30378073, 0)
(4612988, 1)
(19635822, 0)
(1608091, 1)
(4571871, 0)
(2480950, 0)
(9484483, 1)
(30213374, 0)
(15722170, 1)
(26023340, 0)
(14108189, 0)
(36606975, 0)
(27786936, 1)
(18475091, 2)
(15343897, 1)
(1218620, 0)
(28217491, 0)
(5771141, 1)
(26666648, 0)
(19749220, 1)
(8363562, 2)
(35242832, 1)
(19027881, 1)
(11405091, 0)
(20297262, 4)
(19363481, 0)
(16764043, 1)
(23152345, 2)
(17113532, 1)
(22705540, 1)
(28303734, 0)
(5634509, 0)
(13368868, 0)
(11292896, 1)
(33879587, 1)
(20305383, 0)
(152837, 0)
(12831170, 1)
(4816139, 0)
(17044637, 2)
(9261262, 0)
(27175205, 0)
(6460141, 0)
(7663945, 0)
(26658654, 0)
(12333928, 0)
(31275632, 0)
(3126383, 1)
(12514192, 1)
(10024395, 2)
(16400965, 0)
(20192196, 1)
(18951489, 1)
(1019661, 0)
(22477846, 1)
(15012274, 3)
(8865276, 1)
(15287658, 0)
(17391041, 0)
(32068120, 0)
(12100566, 0)
(22856875, 0)
(24994046, 1)
(28108277, 0)
(30171356, 0)
(15628001, 0)
(35932063, 0)
(9413371, 0)
(5094226, 0)
(11372544, 0)
(21519140, 4)
(23106814, 1)
(34999991, 2)
(20581382, 0)
(3640151, 3)
(15157526, 0)
(37554156, 1)
(35178835, 0)
(4495587, 0)
(11492962, 1)
(34104630, 0)
(33267409, 2)
(36866684, 1)
(14431772, 0)
(26274008, 1)
(9624284, 1)
(36370838, 1)
(36194363, 0)
(14565522, 0)
(32124940, 1)
(28525458, 0)
(24884483, 0)
(3900081, 0)
(18605684, 0)
(35857212, 0)
(13981317, 1)
(23213814, 1)
