(29697643, 3)
(13148290, 1)
(34370063, 1)
(14081005, 0)
(33591660, 1)
(25046306, 0)
(12207828, 0)
(14624311, 1)
(17603740, 1)
(36635795, 1)
(12867867, 3)
(32317479, 0)
(33729735, 1)
(24435625, 2)
(20276508, 0)
(35848650, 1)
(31863219, 1)
(9141732, 1)
(23799036, 3)
(17462994, 0)
(28995419, 3)
(15993583, 2)
(20483453, 1)
(15689616, 0)
(26693029, 0)
(5932059, 0)
(26037484, 1)
(26672094, 0)
(11978298, 0)
(32122022, 0)
(16487863, 1)
(16879337, 0)
(5608702, 0)
(15322033, 0)
(33988715, 1)
(36840299, 4)
(28088099, 0)
(30941593, 0)
(16722650, 0)
(16784819, 0)
(34965948, 1)
(27292022, 0)
(27493248, 1)
(29861351, 0)
(30309222, 1)
(8194739, 0)
(5696582, 2)
(31325860, 1)
(35951071, 1)
(35969703, 1)
(24656131, 1)
(12152438, 0)
(11364045, 0)
(36579996, 0)
(22434092, 0)
(14016761, 0)
(20312503, 0)
(18305386, 0)
(21370948, 2)
(14246983, 0)
(30504437, 0)
(10050554, 0)
(27736493, 4)
(27824752, 0)
(30648317, 2)
(18317913, 2)
(28104607, 0)
(24156357, 0)
(1867715, 0)
(32528943, 0)
(17076873, 0)
(34315342, 0)
(31345583, 4)
(13820906, 2)
(29566066, 0)
(8750654, 1)
(28701256, 1)
(35873082, 0)
(1806812, 2)
(14210722, 3)
(34505157, 0)
(29805197, 0)
(28456021, 0)
(18935656, 1)
(14106932, 2)
(20773926, 1)
(34615164, 0)
(2606018, 3)
(17972266, 0)
(19110942, 1)
(21336472, 0)
(33938272, 0)
(18576978, 3)
(30490147, 0)
(35040533, 1)
(22657607, 1)
(21627926, 3)
(9504173, 3)
(26225475, 0)
(33538773, 2)
(36198780, 0)
(12867114, 0)
(35788626, 1)
(35529520, 1)
(27202670, 2)
(12330522, 1)
(4454069, 0)
(20271537, 1)
(11453946, 2)
(34799915, 0)
(26615910, 2)
(6007736, 2)
(33465869, 0)
(18857723, 0)
(16875404, 1)
(36888559, 0)
(26942224, 2)
(19282507, 0)
(33429687, 0)
(27275236, 1)
(34907849, 2)
(31171362, 1)
(35722187, 1)
(33707195, 2)
(26482209, 2)
(32646151, 1)
(14028817, 1)
(27325149, 0)
(9949427, 0)
(35806681, 1)
(30149971, 0)
(14791724, 1)
(29757338, 1)
(32224227, 0)
(12694058, 1)
(11895768, 1)
(20631813, 2)
(33161202, 1)
(28797668, 0)
(11312685, 1)
(32844556, 1)
(31887732, 0)
(27045706, 1)
(14663071, 1)
(23469147, 0)
(26834008, 0)
(13531847, 0)
(29706709, 0)
(16869136, 3)
(9527057, 2)
(33145866, 0)
(14538168, 0)
(23922217, 0)
(5680264, 0)
(14264431, 2)
(16863991, 3)
(20011080, 0)
(17501122, 1)
(12069541, 1)
(29049400, 1)
(5906831, 1)
(2257441, 1)
(14246042, 1)
(13319049, 2)
(23004917, 2)
(37186810, 2)
(35098606, 0)
(35121738, 0)
(1827489, 0)
(34763906, 0)
(19666029, 1)
(14639496, 0)
(31149300, 0)
(7780366, 0)
(6609982, 0)
(26245862, 4)
(27046828, 1)
(31338142, 0)
(4227418, 1)
(16753557, 1)
(21657876, 0)
(11005277, 1)
(15883479, 0)
(6062738, 1)
(10168275, 1)
(32551201, 2)
(15081516, 2)
(22429121, 3)
(12134764, 0)
(1553275, 1)
(8003003, 1)
(23025306, 1)
(25963409, 0)
(12329192, 0)
(1589968, 3)
(3170839, 0)
(23373471, 2)
(27549217, 0)
(36984696, 0)
(31271039, 1)
(15726339, 0)
(5770441, 3)
(27992861, 0)
(33491234, 0)
(27654300, 1)
(12342207, 2)
(20826104, 1)
(24967137, 1)
(8991506, 1)
(21402485, 0)
(31910860, 0)
(23543909, 2)
(33706107, 0)
(30381832, 0)
(33897934, 0)
(22875004, 0)
(31290976, 0)
(27093464, 0)
(26725284, 1)
(25778761, 0)
(11192635, 1)
(28861485, 2)
(18551752, 1)
(33872176, 0)
(6804045, 0)
(19676403, 0)
(4044353, 1)
(27230121, 2)
(28000624, 3)
(21037798, 3)
(34065079, 0)
(26311065, 1)
(10554602, 0)
(26435157, 0)
(10685654, 0)
(2838261, 0)
(4503325, 1)
(18343472, 2)
(5936665, 0)
(29006773, 1)
(29601087, 1)
(23544707, 2)
(16068150, 2)
(30571285, 0)
(35538545, 0)
(18408247, 1)
(25057071, 0)
(19305296, 2)
(33221559, 2)
(25795472, 0)
(1696165, 0)
(28916758, 1)
(26294299, 0)
(28932666, 0)
(23897548, 0)
(18649884, 0)
(26539743, 0)
(9354912, 1)
(31728361, 0)
(37499815, 0)
(28075016, 0)
(28556942, 0)
(28901683, 1)
(36429577, 0)
(2833013, 0)
(15870558, 2)
(33407138, 1)
(32982425, 0)
(372102, 1)
(20337489, 1)
(13294254, 0)
(27713086, 0)
(26867730, 2)
(37107185, 0)
(6951005, 0)
(37382324, 0)
(4773934, 1)
(30141867, 1)
(33444476, 0)
(22120767, 0)
(33486176, 2)
(26028474, 0)
(21310993, 0)
(15968039, 1)
(17380390, 0)
(23978368, 2)
(30815236, 7)
(33769018, 1)
(35976492, 0)
(29009062, 1)
(9351764, 1)
(4996852, 0)
(33137213, 1)
(32013244, 0)
(34889599, 0)
(24519674, 1)
(36432373, 0)
(34283627, 0)
(8140690, 1)
(31329390, 2)
(6103730, 1)
(15580869, 0)
(9282398, 0)
(33402089, 2)
(17495011, 0)
(15751467, 1)
(21071050, 0)
(23043361, 0)
(1995373, 0)
(31530049, 2)
(24218851, 0)
(32371028, 0)
(35685073, 2)
(37708957, 1)
(37465269, 4)
(15612203, 2)
(19151512, 2)
(27789665, 2)
(37009667, 0)
(15251121, 0)
(33352308, 0)
(14029245, 1)
(35734469, 3)
(21595213, 1)
(28080071, 0)
(30027482, 1)
(36698711, 0)
(2618030, 0)
(25942195, 0)
(27250954, 0)
(2395675, 1)
(479043, 0)
(37706993, 0)
(26910224, 0)
(24732554, 0)
(28115449, 5)
(4111595, 2)
(30518484, 0)
(17933611, 0)
(28436892, 0)
(22358971, 0)
(2876755, 6)
(22330551, 0)
(2501529, 1)
(30611402, 1)
(2632416, 0)
(19931975, 0)
(24662053, 2)
(5773224, 0)
(30965181, 0)
(29217399, 1)
(30109068, 0)
(7937855, 1)
(28990304, 1)
(23316224, 0)
(9124547, 0)
(11336751, 0)
(23789768, 0)
(1249670, 0)
(33850831, 1)
(37180325, 0)
(35183685, 1)
(18536734, 0)
(20543360, 1)
(36101772, 0)
(27041716, 1)
(11159339, 1)
(36170489, 1)
(29993761, 0)
(24776079, 0)
(37732639, 0)
(1972672, 0)
(30194436, 0)
(35244321, 3)
(30198481, 0)
(18622781, 0)
(14563634, 1)
(32361151, 1)
(17635905, 2)
(3899454, 0)
(27759084, 0)
(12636788, 2)
(24732561, 1)
(2611892, 0)
(25110626, 0)
(9105990, 2)
(28938291, 3)
(219547, 0)
(36011398, 1)
(6130768, 0)
(37632069, 0)
(37604802, 2)
(18591630, 3)
(1888114, 1)
(36532306, 2)
(27067379, 4)
(7728029, 0)
(24233911, 0)
(27072982, 0)
(8217650, 0)
(21411992, 1)
(2247205, 1)
(30825427, 1)
(15313025, 1)
(18352973, 0)
(25273919, 1)
(3520493, 1)
(15487857, 0)
(27659668, 1)
(25933958, 0)
(16993820, 3)
(16222178, 0)
(36267845, 1)
(26741979, 2)
(7006862, 2)
(7123387, 1)
(8949609, 1)
(17856222, 2)
(29111801, 1)
(27819713, 1)
(23996900, 0)
(30028864, 0)
(17030772, 1)
(20849351, 1)
(28820413, 1)
(33143504, 0)
(36828502, 0)
(23711149, 0)
(24494596, 0)
(32960303, 1)
(25288927, 2)
(16312607, 0)
(37352031, 2)
(36178330, 0)
(10676326, 1)
(5948528, 1)
(23889048, 2)
(26121553, 0)
(6009985, 0)
(28891909, 3)
(22711944, 3)
(37737740, 0)
(6758100, 0)
(327223, 1)
(19468571, 3)
(32697193, 0)
(14423817, 1)
(15650348, 0)
(25207016, 1)
(15392730, 0)
(36219716, 0)
(24804453, 0)
(3154998, 1)
(29028876, 2)
(34970848, 0)
(16638709, 0)
(31574266, 0)
(18210319, 0)
(35755608, 0)
(23323964, 1)
(5574702, 0)
(37054597, 0)
(23237925, 1)
(16873441, 0)
(37530276, 0)
(33863762, 0)
(4779203, 0)
(8544559, 0)
(21820104, 0)
(24695092, 0)
(12775178, 1)
(8678314, 0)
(24397764, 0)
(33977762, 0)
(14964082, 0)
(21639973, 4)
(6791712, 0)
(20140553, 2)
(33800875, 0)
(15147287, 0)
(24327964, 0)
(4843158, 1)
(31943391, 0)
(31112620, 0)
(30049201, 0)
(12255179, 0)
(26812763, 1)
(12727873, 0)
(31434035, 1)
(26718945, 1)
(28732676, 0)
(22978956, 2)
(14573173, 0)
(30939124, 1)
(1373164, 1)
(31006587, 0)
(18335564, 1)
(36008510, 0)
(20752881, 0)
(23580252, 0)
(17947027, 2)
(21131742, 4)
(23864726, 0)
(19122988, 3)
(21684926, 1)
(29654028, 0)
(13913530, 0)
(29225219, 1)
(209513, 0)
(21101114, 1)
(29318557, 0)
(27842539, 1)
(19753075, 3)
(23961913, 2)
(773, 1)
(23294095, 4)
(21498940, 1)
(27870618, 0)
(9017738, 0)
(8774902, 0)
(28348106, 2)
(12933374, 0)
(12658197, 0)
(30154616, 3)
(24520435, 1)
(20406820, 1)
(33175457, 1)
(9763954, 0)
(23813694, 1)
(16166892, 1)
(14180866, 0)
(7115428, 2)
(18344082, 0)
(31869790, 1)
(25677929, 3)
(23343919, 2)
(30205842, 0)
(15851568, 1)
(22746233, 0)
(36682175, 2)
(21290465, 1)
(34372102, 3)
(29830223, 2)
(23718238, 2)
(8836239, 0)
(20221858, 1)
(35329541, 0)
(25053793, 0)
(36951405, 1)
(20035369, 0)
(24767212, 0)
(31862644, 2)
(34831505, 1)
(11105343, 0)
(28134550, 0)
(27029441, 2)
(13148233, 0)
(25195990, 2)
(35547682, 0)
(33330362, 0)
(16742022, 1)
(19713655, 0)
(14693701, 0)
(26849765, 1)
(7869345, 0)
(20915502, 2)
(9620164, 1)
(35171456, 2)
(31243352, 2)
(31398113, 2)
(29382080, 0)
(23831422, 0)
(26692946, 2)
(35202165, 1)
(20368804, 0)
(22892441, 1)
(20412635, 0)
(20410674, 0)
(3003390, 1)
(10269701, 0)
(37439303, 0)
(2458904, 3)
(20831773, 1)
(20254472, 1)
(12499706, 0)
(35031976, 0)
(22822897, 1)
(32105817, 2)
(28194463, 0)
(32950347, 2)
(19006541, 0)
(29425504, 1)
(32685960, 2)
(27410709, 0)
(12468157, 3)
(17679699, 0)
(35978469, 2)
(28505987, 1)
(30899499, 1)
(31513823, 0)
(11040177, 0)
(26923108, 4)
(5528518, 0)
(25972765, 0)
(13329818, 2)
(36945785, 0)
(7821661, 2)
(33194533, 2)
(4443734, 0)
(31905266, 2)
(35852579, 0)
(36116671, 0)
(17604035, 1)
(16524972, 3)
(34754777, 2)
(18612307, 1)
(19411312, 3)
(21585202, 1)
(35839529, 0)
(25530854, 1)
(1257413, 1)
(3438756, 1)
(16196310, 1)
(12448498, 0)
(15658187, 1)
(33741029, 1)
(27827812, 0)
(30288662, 3)
(29156457, 0)
(17875669, 0)
(6451655, 1)
(1143671, 2)
(28425880, 4)
(33021044, 1)
(16405049, 2)
(25514451, 2)
(36360906, 1)
(17859140, 2)
(2754363, 3)
(30902916, 0)
(21654848, 1)
(1159023, 3)
(31657666, 0)
(9897753, 0)
(34480328, 8)
(29137961, 4)
(26695992, 0)
(6203300, 0)
(36960320, 0)
(25590439, 2)
(25583414, 2)
(14588775, 0)
(27694014, 0)
(21422444, 0)
(15329749, 2)
(9993939, 4)
(33852656, 1)
(10107874, 0)
(30803534, 0)
(29794523, 2)
(23849203, 1)
(9551648, 0)
(25555279, 0)
(8617455, 1)
(10973766, 3)
(13322909, 1)
(24641808, 0)
(25340409, 1)
(22971667, 1)
(26047629, 0)
(34690025, 0)
(26362393, 1)
(31472956, 0)
(3530294, 0)
(36464982, 0)
(26764804, 0)
(11650663, 1)
(35371043, 0)
(16373525, 1)
(26184145, 0)
(34258449, 2)
(14102195, 0)
(27466445, 0)
(36940846, 0)
(25546828, 1)
(22441577, 2)
(20531502, 1)
(36369870, 0)
(5425701, 0)
(14524322, 2)
(34480600, 0)
(37365311, 0)
(35536534, 0)
(22427629, 0)
(24255986, 0)
(9170855, 1)
(16690629, 2)
(27114109, 0)
(33927892, 0)
(17485747, 2)
(30371987, 1)
(35458921, 0)
(18791003, 1)
(33596491, 0)
(8435193, 0)
(17626904, 0)
(20237439, 0)
(34343239, 0)
(10113245, 1)
(33575275, 0)
(32643388, 1)
(30827407, 4)
(25953386, 5)
(3976711, 1)
(28252442, 0)
(3000468, 1)
(2660881, 1)
(29420495, 1)
(35605899, 0)
(31007918, 1)
(10922231, 0)
(28344939, 4)
(4289659, 3)
(21167044, 0)
(5552364, 1)
(27937968, 0)
(35123449, 1)
(27027524, 1)
(5183533, 1)
(35248469, 0)
(27906476, 0)
(34661161, 2)
(29950493, 0)
(30076185, 1)
(14767594, 0)
(20407232, 1)
(16815881, 0)
(16789213, 1)
(15081686, 1)
(36118708, 0)
(11927178, 1)
(16113142, 1)
(29006773, 0)
(31567154, 2)
(4014982, 1)
(31391592, 0)
(30531204, 3)
(32382963, 0)
(21151463, 2)
(37218047, 1)
(37234299, 0)
(20338281, 0)
(19545064, 0)
(36990952, 1)
(1436552, 0)
(13773840, 2)
(16923061, 3)
(30409213, 0)
(28383681, 0)
(31018651, 2)
(29446215, 0)
(16313021, 0)
(29577870, 1)
(32138416, 0)
(20384682, 2)
(22548813, 0)
(11945478, 0)
(19657719, 0)
(37692504, 0)
(18460280, 0)
(17387219, 3)
(18280988, 0)
(33740833, 0)
(21459052, 2)
(28888506, 1)
(22874665, 2)
(19408934, 1)
(20600006, 0)
(9371475, 2)
(19870745, 1)
(34128777, 1)
(33095041, 2)
(10041184, 0)
(37072555, 2)
(28666951, 1)
(27573744, 0)
(17202111, 1)
(27318907, 0)
(10488213, 0)
(34106696, 0)
(34372102, 0)
(34363746, 0)
(29342757, 0)
(5980042, 0)
(35139758, 0)
(17896671, 1)
(37736434, 0)
(13483884, 1)
(31902857, 2)
(37269333, 1)
(25892646, 0)
(25544336, 1)
(26456817, 3)
(22881788, 1)
(31360351, 0)
(36610029, 1)
(19010036, 0)
(33953355, 0)
(26788206, 1)
(35381171, 1)
(37155335, 2)
(33565643, 2)
(26080158, 0)
(13854695, 1)
(19625109, 1)
(23854478, 1)
(31185130, 1)
(17124403, 0)
(6493024, 1)
(22393411, 0)
(20839820, 2)
(25344660, 1)
(16789213, 0)
(3417908, 0)
(12848441, 0)
(27213090, 2)
(11179659, 0)
(8561586, 2)
(28042298, 0)
(18720098, 1)
(33280084, 0)
(36239204, 0)
(35109888, 2)
(28232270, 0)
(10560663, 4)
(27436352, 0)
(27330316, 1)
(21830755, 3)
(21660588, 0)
(9892893, 0)
(20844179, 0)
(35289773, 0)
(23753476, 0)
(6969609, 0)
(16869657, 3)
(30147034, 1)
(34716876, 0)
(17937699, 0)
(28412538, 0)
(27975600, 2)
(24240445, 0)
(33700380, 2)
(23711641, 0)
(10039306, 0)
(32146111, 1)
(29451643, 0)
(23489941, 0)
(29421840, 0)
(26633561, 1)
(32598363, 2)
(25853428, 0)
(19141019, 0)
(14423794, 0)
(308999, 4)
(33269777, 0)
(31954393, 0)
(19672760, 2)
(27408924, 1)
(15718392, 0)
(1495510, 0)
(23224483, 0)
(16679831, 2)
(19951768, 1)
(33149179, 0)
(26288553, 0)
(8100044, 1)
(16689737, 1)
(18154860, 0)
(6195381, 1)
(32453038, 1)
(28078646, 7)
(7113724, 0)
(2891998, 0)
(31197073, 0)
(9727398, 0)
(23938753, 1)
(27285358, 0)
(12536217, 2)
(15865750, 1)
(17607513, 1)
(27000466, 0)
(12173242, 1)
(28437460, 1)
(34277062, 0)
(22079851, 1)
(11351032, 1)
(19316632, 0)
(25239140, 1)
(4029632, 1)
(32334421, 0)
(30873684, 2)
(28457615, 0)
(24346391, 2)
(19117277, 1)
(11428951, 0)
(6970122, 0)
(21419594, 1)
(23963254, 0)
(16878715, 0)
(34205932, 0)
(19742132, 0)
(33459289, 1)
(28484724, 0)
(33074157, 0)
(10667743, 1)
(24157278, 0)
(19534165, 1)
(1420235, 1)
(16804083, 0)
(17970651, 4)
(13663992, 0)
(36459963, 0)
(34844711, 0)
(12899083, 2)
(25879209, 0)
(30353913, 0)
(30590116, 3)
(34123781, 1)
(36115137, 0)
(7654267, 1)
(24983212, 1)
(30599101, 0)
(16186388, 0)
(17233259, 0)
(6196416, 1)
(36061440, 0)
(18359244, 1)
(26630821, 5)
(34482691, 0)
(32472025, 1)
(122277, 0)
(25233855, 0)
(31788566, 0)
(7785685, 1)
(35956712, 0)
(11318438, 0)
(18745757, 1)
(2702751, 2)
(1205626, 0)
(22954003, 1)
(15639064, 2)
(27531666, 0)
(19597097, 2)
(18834837, 2)
(29794009, 0)
(14399435, 0)
(19473085, 1)
(32739895, 0)
(11004558, 0)
(36011315, 1)
(18549513, 0)
(22741088, 0)
(1530598, 0)
(26127252, 0)
(23061875, 2)
(2374201, 1)
(21322004, 4)
(20103542, 0)
(34719588, 6)
(18775727, 0)
(20099895, 2)
(29250146, 0)
(10848549, 0)
(6116345, 2)
(7204056, 0)
(29642404, 1)
(21888406, 0)
(35256504, 0)
(20255592, 0)
(23158822, 0)
(28144084, 0)
(14885198, 1)
(14833013, 1)
(15147740, 3)
(7629556, 0)
(4219723, 0)
(29820294, 2)
(32971485, 2)
(36980238, 0)
(13776504, 1)
(28818881, 0)
(29069444, 0)
(32492702, 0)
(1515601, 0)
(31142159, 0)
(32630818, 1)
(4233227, 1)
(29681527, 1)
(19473048, 1)
(21296165, 1)
(1791713, 0)
(28304320, 2)
(36923502, 0)
(9959232, 1)
(26701640, 0)
(25676330, 1)
(35612235, 7)
(10145731, 0)
(2278426, 0)
(23981488, 3)
(4866013, 1)
(19456942, 1)
(26741714, 1)
(36284100, 0)
(17000300, 0)
(18028501, 1)
(20039471, 0)
(5292952, 3)
(30232031, 0)
(33920108, 2)
(25139255, 1)
(26806581, 3)
(20458617, 0)
(27767157, 0)
(37661712, 3)
(29353446, 0)
(36135117, 0)
(23224483, 1)
(22440205, 2)
(35505583, 1)
(16184761, 0)
(35413189, 1)
(37363181, 0)
(30813278, 0)
(7677889, 2)
(35801351, 0)
(30678068, 1)
(35108808, 0)
(33134804, 0)
(19860509, 1)
(24243929, 0)
(36831127, 0)
(16555714, 2)
(7937042, 0)
(25951966, 1)
(12411431, 0)
(8846453, 1)
(16210563, 2)
(21244630, 0)
(3679021, 0)
(29372635, 0)
(18143376, 1)
(34623846, 0)
(34570067, 5)
(15705963, 0)
(14663618, 0)
(17057453, 0)
(4383178, 2)
(33239808, 0)
(35331692, 0)
(13098638, 3)
(30410821, 1)
(29288961, 0)
(19963802, 1)
(17423369, 2)
(34345944, 1)
(29563953, 4)
(25713824, 1)
(28876063, 6)
(5827277, 2)
(24318125, 1)
(34946051, 0)
(35984326, 0)
(22017254, 0)
(18436048, 0)
(26782268, 0)
(31837472, 2)
(29114152, 0)
(2207283, 4)
(19139814, 0)
(7974959, 1)
(33321303, 0)
(23354608, 0)
(32453038, 0)
(21562651, 1)
(17711436, 1)
(17129361, 1)
(8569818, 2)
(28430904, 1)
(30485151, 3)
(32399461, 2)
(4162456, 1)
(27706577, 2)
(11383602, 2)
(24205512, 1)
(7368302, 4)
(14599528, 0)
(32000177, 1)
(20484942, 1)
(30399794, 1)
(13243461, 0)
(3900215, 1)
(35638527, 1)
(24723835, 0)
(14779006, 0)
(37250106, 1)
(31888872, 0)
(20911139, 1)
(15291302, 0)
(22233149, 1)
(30766550, 0)
(17093043, 1)
(6338440, 5)
(21557437, 0)
(3172173, 0)
(9100896, 1)
(16287875, 2)
(27652251, 1)
(2118503, 0)
(35633516, 0)
(2759464, 1)
(17134100, 1)
(29872995, 2)
(9651422, 0)
(36219716, 1)
(17753398, 2)
(5875834, 2)
(20381104, 0)
(37051516, 1)
(23249861, 0)
(35270177, 0)
(4495090, 1)
(3528545, 2)
(17199614, 0)
(2151354, 1)
(31868675, 0)
(18759526, 0)
(25811777, 0)
(24712647, 0)
(26823034, 0)
(28925583, 0)
(28093501, 0)
(25835915, 1)
(30197023, 0)
(3602938, 1)
(37463993, 0)
(32403338, 1)
(31693692, 0)
(30213185, 11)
(35388991, 0)
(32614738, 1)
(25804647, 3)
(11208885, 0)
(196876, 0)
(2241013, 2)
(2597104, 2)
(37703897, 0)
(23839099, 2)
(11703032, 0)
(22473567, 0)
(26559090, 1)
(32960868, 0)
(30175835, 1)
(29742526, 2)
(32137330, 4)
(33872304, 1)
(11065198, 1)
(16669367, 0)
(33457880, 2)
(21608723, 0)
(22548534, 1)
(22125782, 0)
(720927, 1)
(30007339, 0)
(16373580, 0)
(7141577, 2)
(6916542, 0)
(2176424, 0)
(30481341, 0)
(35395074, 2)
(27381399, 0)
(28456342, 3)
(32033557, 0)
(36491546, 0)
(24172145, 0)
(32259974, 0)
(37755618, 0)
(14448380, 0)
(36458323, 0)
(37707371, 4)
(4697535, 0)
(21390142, 1)
(2352181, 0)
(32493647, 0)
(24015379, 2)
(6335901, 1)
(23461843, 3)
(26153937, 0)
(12417722, 1)
(26667436, 0)
(28356395, 3)
(37106640, 2)
(32234727, 0)
(29922885, 1)
(31784696, 1)
(36760498, 3)
(16158353, 5)
(20332717, 0)
(11225726, 0)
(25533219, 0)
(34586382, 1)
(13436426, 0)
(20276598, 0)
(17747058, 3)
(36904351, 4)
(14743732, 0)
(19171507, 0)
(8949661, 0)
(23246474, 1)
(24912508, 0)
(37501651, 0)
(21005921, 0)
(17079245, 3)
(17483557, 2)
(25025621, 1)
(33680750, 0)
(29593551, 0)
(36436953, 0)
(19026684, 1)
(7207309, 1)
(28234890, 2)
(26153147, 0)
(33329069, 1)
(30371433, 0)
(18835136, 0)
(11428951, 1)
(5414818, 0)
(31626489, 0)
(10147352, 0)
(32224891, 1)
(21327413, 2)
(36456938, 1)
(15484568, 1)
(20152416, 1)
(31268286, 0)
(6213336, 4)
(27572793, 0)
(28612773, 0)
(31769197, 0)
(32182409, 0)
(4464841, 0)
(33384673, 3)
(28863889, 0)
(26415825, 2)
(16748577, 0)
(36170104, 0)
(7070175, 0)
(35220095, 1)
(19507616, 1)
(21263668, 2)
(2323147, 0)
(24821651, 0)
(24051248, 0)
(31720017, 4)
(37406663, 0)
(24519203, 0)
(36831375, 0)
(8968124, 1)
(25272586, 0)
(31458262, 1)
(16891576, 0)
(28577924, 1)
(24478925, 0)
(30343533, 1)
(28827656, 0)
(15489612, 1)
(24195590, 0)
(24471993, 0)
(31599958, 2)
(19324968, 0)
(15768649, 0)
(34641056, 0)
(16572008, 0)
(2473710, 1)
(27532080, 0)
(34274812, 1)
(29722802, 1)
(33168775, 3)
(31669864, 0)
(23037479, 0)
(29879340, 0)
(34113359, 0)
(4139508, 0)
(16820075, 0)
(24068089, 0)
(1620889, 1)
(26953517, 0)
(11709746, 0)
(6989193, 0)
(18967130, 1)
(12599271, 1)
(28052629, 1)
(5071212, 0)
(15832977, 2)
(23223977, 0)
(28762723, 1)
(18711322, 0)
(12888240, 3)
(6940381, 0)
(31796046, 0)
(18777873, 4)
(2606976, 1)
(37312647, 0)
(25230937, 0)
(11446652, 1)
(32520993, 0)
(9530950, 1)
(5530857, 0)
(17085999, 2)
(35627441, 0)
(30390214, 0)
(7932093, 1)
(29456608, 4)
(9343929, 2)
(17908531, 1)
(5711359, 0)
(35519358, 1)
(20062870, 2)
(9137863, 0)
(25138142, 1)
(15352593, 2)
(21323032, 1)
(26099067, 0)
(25299497, 0)
(26349630, 0)
(8808597, 0)
(19906895, 1)
(35234571, 0)
(20710933, 4)
(24329561, 1)
(9420973, 2)
(16271350, 1)
(31363261, 4)
(28649883, 0)
(30885005, 1)
(29459779, 3)
(16003408, 3)
(35317442, 4)
(16878315, 1)
(23894515, 0)
(6242756, 1)
(30986345, 0)
(21499779, 0)
(35313016, 1)
(26882332, 1)
(36032599, 1)
(36411416, 0)
(28065018, 1)
(15933516, 0)
(29307386, 0)
(32454225, 0)
(22233303, 0)
(20404526, 0)
(30060339, 0)
(18861607, 2)
(15578331, 0)
(22102814, 1)
(34525118, 0)
(13253576, 0)
(31508316, 1)
(35374323, 1)
(30510276, 0)
(36278985, 0)
(8894132, 1)
(34833506, 1)
(30487380, 0)
(27736493, 5)
(24944781, 0)
(19970532, 0)
(31776454, 0)
(14589934, 1)
(1912253, 0)
(19665125, 0)
(4930233, 2)
(2227169, 1)
(20568059, 1)
(30639989, 0)
(22492479, 0)
(24634833, 0)
(12773905, 2)
(24358121, 6)
(25906980, 0)
(17350683, 1)
(31714824, 2)
(22186220, 0)
(25169379, 1)
(25361757, 0)
(32686946, 0)
(30533021, 2)
(35717028, 1)
(7030987, 0)
(31996268, 1)
(2349991, 1)
(37750728, 1)
(24384646, 1)
(33134205, 0)
(17022122, 1)
(15120961, 1)
(35387168, 1)
(33489318, 1)
(33613392, 0)
(27163479, 1)
(15213336, 0)
(13720419, 2)
(24590614, 2)
(29665297, 6)
(5522339, 0)
(20179927, 0)
(19657180, 0)
(34458551, 0)
(7006574, 2)
(31914097, 0)
(13929801, 1)
(36320427, 5)
(21818293, 1)
(30067356, 0)
(29200029, 0)
(30213104, 1)
(37657934, 0)
(21331722, 1)
(4938429, 0)
(23943798, 1)
(23995762, 0)
(25309728, 0)
(30184684, 1)
(21631116, 0)
(32931816, 0)
(35293399, 2)
(5134932, 0)
(24228119, 0)
(13979714, 2)
(32791098, 0)
(24340929, 1)
(31572196, 0)
(25827132, 3)
(23590923, 1)
(28150780, 2)
(19966519, 0)
(15128279, 1)
(20355208, 1)
(28881329, 3)
(21251927, 0)
(36942689, 0)
(30975911, 1)
(19392466, 0)
(23275587, 0)
(28353937, 1)
(32751512, 2)
(19581964, 0)
(35958472, 1)
(15913489, 0)
(30957896, 1)
(31855664, 0)
(35024023, 0)
(24027423, 2)
(18257280, 2)
(9969184, 1)
(7906846, 2)
(26337493, 0)
(22138673, 0)
(15858707, 0)
(17475563, 1)
(27228339, 1)
(21818019, 0)
(22515756, 0)
(22701297, 1)
(17741367, 3)
(8751531, 6)
(23411733, 0)
(16804234, 0)
(15386710, 1)
(28526367, 1)
(14447862, 0)
(22750318, 0)
(28817767, 0)
(15807407, 0)
(697776, 3)
(27255343, 0)
(24010050, 1)
(23619851, 0)
(22105387, 1)
(31033750, 1)
(4670665, 0)
(23986010, 1)
(28904602, 1)
(35035046, 0)
(21979446, 0)
(28515487, 2)
(19788697, 2)
(27322267, 3)
(33244775, 2)
(30121773, 1)
(33446997, 0)
(10762088, 1)
(20753050, 2)
(8964223, 0)
(31940285, 0)
(14489010, 0)
(37317129, 0)
(32337950, 0)
(15388785, 1)
(26513561, 0)
(32382265, 1)
(17258858, 1)
(31257692, 0)
(18776878, 0)
(20214595, 0)
(26085570, 1)
(5992666, 2)
(27769867, 0)
(19306510, 2)
(31033454, 2)
(32418091, 0)
(9487389, 1)
(14430263, 1)
(14529838, 2)
(23211369, 0)
(18743340, 0)
(4134531, 2)
(14143211, 1)
(34890207, 3)
(4477504, 1)
(29482720, 0)
(35202293, 0)
(19921524, 1)
(10885337, 0)
(36536171, 0)
(5812362, 0)
(17067377, 0)
(36760740, 0)
(15530578, 0)
(37024425, 0)
(36988360, 0)
(19312524, 2)
(16000794, 0)
(13219857, 1)
(34965967, 1)
(8408910, 0)
(29507256, 1)
(31013649, 4)
(15095947, 0)
(32754229, 0)
(16102187, 9)
(18294351, 0)
(9470611, 0)
(20512101, 1)
